index,Date,PM10,PM2.5,Temp,Humidity,Wind Speed,Wind Dir,NO,NO2,Nox,SO2,lag1,lag2
5915,2019-08-09 09:00:00,3.4,3.2,13.0,89.1,0.9,309.0,11.8,39.8,51.6,0.8,3.5,8.1
5916,2019-08-09 10:00:00,4.8,3.7,14.0,87.6,1.1,291.0,11.5,34.7,46.2,1.1,7.5,7.69999999999999
5917,2019-08-09 11:00:00,7.5,4.2,15.0,81.0,0.6,284.0,9.0,22.7,31.7,0.6,10.5,18.3
5918,2019-08-09 12:00:00,10.9,4.5,15.0,79.9,1.2,118.0,6.4,19.5,25.9,0.6,16.7,6.7
5919,2019-08-09 13:00:00,13.6,5.2,15.0,82.5,1.9,41.0,4.5,18.3,22.8,1.4,9.7,11.7
5920,2019-08-09 14:00:00,15.0,4.9,14.0,83.6,1.8,119.0,13.3,30.0,43.2,1.4,15.3999999999999,8.0
5921,2019-08-09 15:00:00,9.8,5.3,13.0,87.2,1.0,175.0,14.2,42.4,56.7,0.7,11.1,8.4
5922,2019-08-09 16:00:00,4.2,4.8,14.0,82.0,1.3,264.0,25.5,50.3,75.8,1.9,18.6,16.2
5923,2019-08-09 17:00:00,12.8,4.8,14.0,82.0,2.4,232.0,30.2,43.5,73.7,1.5,10.6,2.0
5924,2019-08-09 18:00:00,3.9,4.8,13.0,84.9,2.9,237.0,13.3,28.6,41.9,1.1,14.4,13.6
5925,2019-08-09 19:00:00,6.2,5.3,13.0,87.7,3.2,235.0,9.7,21.5,31.0999999999999,1.2,3.5,10.6
5926,2019-08-09 20:00:00,5.9,4.3,12.0,84.4,3.3,237.0,7.6,18.4,25.9,0.8,10.3,13.5
5927,2019-08-09 21:00:00,5.4,7.1,12.0,85.4,1.8,244.0,7.6,28.7,36.3,0.5,4.8,9.6
5928,2019-08-09 22:00:00,8.7,8.2,12.0,85.4,1.8,254.0,4.2,21.9,26.1,0.3,7.9,3.4
5929,2019-08-09 23:00:00,4.6,7.8,13.0,83.8,1.3,268.0,2.3,17.9,20.2,0.1,2.8,8.9
5930,2019-08-10 00:00:00,10.5,5.9,13.0,81.9,1.6,275.0,1.9,10.6,12.5,0.7,7.3,6.4
5931,2019-08-10 01:00:00,12.8,6.4,13.0,81.0,2.1,265.0,1.1,6.2,7.3,0.35,5.1,2.6
5932,2019-08-10 02:00:00,12.3,6.5,13.0,77.5,2.6,249.0,0.8,3.1,3.9,0.0,2.7,11.8
5933,2019-08-10 03:00:00,14.5,5.6,13.0,76.3,2.3,253.0,0.8,1.5,2.3,0.5,7.9,10.3
5934,2019-08-10 04:00:00,9.7,4.9,13.0,76.7,1.6,261.0,0.5,1.6,2.1,0.3,9.5,3.7
5935,2019-08-10 05:00:00,3.9,4.6,13.0,76.0,0.8,308.0,0.0,1.4,1.4,0.2,12.1,2.2
5936,2019-08-10 06:00:00,10.6,5.7,13.0,75.7,1.3,194.0,0.2,1.6,1.8,0.1,6.6,1.2
5937,2019-08-10 07:00:00,15.6,8.1,14.0,71.5,2.0,296.0,0.9,5.6,6.6,0.4,6.7,0.2
5938,2019-08-10 08:00:00,21.0,7.9,13.0,70.0,1.9,269.0,3.4,16.8,20.2,0.25,4.3,8.1
5939,2019-08-10 09:00:00,13.2,8.7,14.0,69.2,1.4,294.0,5.0,18.3,23.3,0.1,3.4,3.5
5940,2019-08-10 10:00:00,24.6,11.0,15.0,70.7,2.0,323.0,5.4,13.3,18.7,0.0,4.8,7.5
5941,2019-08-10 11:00:00,32.4,11.2,16.0,66.7,2.7,334.0,4.2,7.5,11.7,0.05,7.5,10.5
5942,2019-08-10 12:00:00,36.4,10.0,17.0,64.0,2.9,318.0,3.2,7.0,10.2,0.1,10.9,16.7
5943,2019-08-10 13:00:00,26.6,10.1,18.0,61.0,3.5,320.0,2.3,4.5,6.8,0.1,13.6,9.7
5944,2019-08-10 14:00:00,30.0,10.5,18.0,59.5999999999999,4.3,307.0,1.9,2.3,4.1,0.2,15.0,15.3999999999999
5945,2019-08-10 15:00:00,28.1,8.9,18.0,58.4999999999999,4.1,298.0,1.3,0.6,1.8,0.15000000000000002,9.8,11.1
5946,2019-08-10 16:00:00,27.9,9.7,18.0,62.1,3.7,292.0,0.9,2.1,3.0,0.1,4.2,18.6
5947,2019-08-10 17:00:00,31.5,9.1,15.0,78.1,2.7,280.0,1.0,4.7,5.7,0.0,12.8,10.6
5948,2019-08-10 18:00:00,6.7,5.8,14.0,80.6,1.9,321.0,0.9,14.5,15.3999999999999,0.0,3.9,14.4
5949,2019-08-10 19:00:00,11.6,7.69999999999999,14.0,83.1,1.6,334.0,1.4,28.8,30.2,0.0,6.2,3.5
5950,2019-08-10 20:00:00,21.7,12.4,14.0,84.3,2.0,230.0,0.5,20.7,21.2,0.5,5.9,10.3
5951,2019-08-10 21:00:00,30.7,14.4,15.0,84.7,2.0,350.0,0.3,6.8,7.2,0.4,5.4,4.8
5952,2019-08-10 22:00:00,33.3,15.7,15.0,83.0,2.5,287.0,0.0,7.4,7.5,0.3,8.7,7.9
5953,2019-08-10 23:00:00,36.8,15.3,15.0,83.6,2.5,6.0,0.1,2.5,2.6,0.3,4.6,2.8
5954,2019-08-11 00:00:00,31.0,12.7,14.0,83.7,2.5,8.0,0.0,2.55,2.65,0.0,10.5,7.3
5955,2019-08-11 01:00:00,20.5,10.7,14.0,82.3,2.9,124.0,0.0,2.6,2.7,0.0,12.8,5.1
5956,2019-08-11 02:00:00,20.4,10.5,14.0,82.6,1.7,15.0,0.0,2.65,2.75,0.1,12.3,2.7
5957,2019-08-11 03:00:00,22.8,11.0,14.0,82.6,1.3,142.0,0.0,2.6999999999999997,2.8,0.0,14.5,7.9
5958,2019-08-11 04:00:00,25.4,12.5,15.0,80.4,1.4,333.0,0.2,2.75,2.85,0.2,9.7,9.5
5959,2019-08-11 05:00:00,37.4,15.1,16.0,81.1,2.2,344.0,0.1,2.8,2.9,0.4,3.9,12.1
5960,2019-08-11 06:00:00,39.6,15.3999999999999,16.0,80.9,1.9,333.0,0.3,2.25,2.3,0.5,10.6,6.6
5961,2019-08-11 07:00:00,35.2,14.3,15.0,82.0,1.6,119.0,0.1,1.7,1.7,0.0,15.6,6.7
5962,2019-08-11 08:00:00,26.0,11.1,14.0,83.2,2.0,17.0,0.0,1.3,1.2,0.3,21.0,4.3
5963,2019-08-11 09:00:00,20.6,10.4,15.0,82.1,2.8,124.0,0.3,1.1,1.375,0.0,13.2,3.4
5964,2019-08-11 10:00:00,21.8,10.4,15.0,81.3,3.5,5.0,0.6,0.9,1.5499999999999998,0.0,24.6,4.8
5965,2019-08-11 11:00:00,17.6,10.0,16.0,76.3,3.9,7.0,1.0,0.7,1.7249999999999999,0.0,32.4,7.5
5966,2019-08-11 12:00:00,21.9,8.9,18.0,65.3,4.2,338.0,1.5,0.5,1.9,0.0,36.4,10.9
5967,2019-08-11 13:00:00,22.7,9.6,19.0,57.1,4.8,326.0,1.6,1.5,3.1,0.0,26.6,13.6
5968,2019-08-11 14:00:00,28.6,7.8,18.0,55.0,4.9,322.0,1.4,3.4,4.8,0.0,30.0,15.0
5969,2019-08-11 15:00:00,5.8,5.3,18.0,55.9,4.5,320.0,1.1,2.4,3.6,0.0,28.1,9.8
5970,2019-08-11 16:00:00,7.2,4.8,18.0,57.8,4.9,320.0,1.8,2.8,4.6,0.0,27.9,4.2
5971,2019-08-11 17:00:00,16.8,7.0,17.0,61.9,4.3,309.0,1.0,4.9,5.9,0.0,31.5,12.8
5972,2019-08-11 18:00:00,20.6,9.2,17.0,67.6,3.8,317.0,0.9,6.2,7.0,0.0,6.7,3.9
5973,2019-08-11 19:00:00,22.8,11.2,16.0,73.0,3.3,328.0,0.6,4.4,5.1,0.0,11.6,6.2
5974,2019-08-11 20:00:00,21.0,10.5,16.0,70.4,3.3,313.0,0.3,6.6,7.0,0.1,21.7,5.9
5975,2019-08-11 21:00:00,18.0,9.3,13.0,81.1,3.8,292.0,0.6,2.0,2.7,0.05,30.7,5.4
5976,2019-08-11 22:00:00,11.5,8.0,12.0,84.2,3.1,285.0,0.3,1.6,1.9,0.0,33.3,8.7
5977,2019-08-11 23:00:00,6.3,8.5,12.0,78.6,2.3,279.0,0.3,3.0,3.3,0.0,36.8,4.6
5978,2019-08-12 00:00:00,15.2,9.1,12.0,82.1,1.6,255.0,0.2,2.3,2.5,0.0,31.0,10.5
5979,2019-08-12 01:00:00,13.9,10.2,12.0,78.3,1.7,284.0,0.4,0.6,1.1,0.0,20.5,12.8
5980,2019-08-12 02:00:00,23.0,9.0,13.0,73.6,1.5,288.0,0.4,2.7,3.2,0.0,20.4,12.3
5981,2019-08-12 03:00:00,17.7,9.1,12.0,75.5,1.2,289.0,0.4,2.6,3.1,0.0,22.8,14.5
5982,2019-08-12 04:00:00,18.6,9.3,12.0,76.4,1.1,286.0,0.5,9.7,10.2,0.05,25.4,9.7
5983,2019-08-12 05:00:00,23.4,9.5,12.0,80.8,1.0,308.0,5.7,38.1,43.8,0.1,37.4,3.9
5984,2019-08-12 06:00:00,20.0,10.1,12.0,83.0,1.3,305.0,2.3,31.3,33.5,0.1,39.6,10.6
5985,2019-08-12 07:00:00,25.5,10.9,12.0,82.6,1.5,337.0,4.2,23.8,28.0,0.1,35.2,15.6
5986,2019-08-12 08:00:00,22.7,10.3,13.0,78.9,2.4,307.0,4.3,25.9,30.2,0.0,26.0,21.0
5987,2019-08-12 09:00:00,12.0,9.0,14.0,71.9,2.9,305.0,9.3,28.5,37.8,0.0,20.6,13.2
5988,2019-08-12 10:00:00,20.4,8.6,14.0,71.9,3.6,304.0,8.1,19.8,27.8,0.1,21.8,24.6
5989,2019-08-12 11:00:00,22.9,10.3,15.0,69.2,4.7,302.0,4.5,10.8,15.2,0.05,17.6,32.4
5990,2019-08-12 12:00:00,26.8,10.2,15.0,66.0,5.1,302.0,3.3,7.1,10.4,0.0,21.9,36.4
5991,2019-08-12 13:00:00,8.0,8.0,16.0,61.5,5.3,301.0,3.3,5.0,8.3,0.0,22.7,26.6
5992,2019-08-12 14:00:00,36.5,10.5,15.0,66.3,4.5,297.0,3.5,8.8,12.3,0.03333333333333334,28.6,30.0
5993,2019-08-12 15:00:00,17.8,13.1,16.0,62.6,5.6,298.0,3.5,5.6,9.1,0.06666666666666668,5.8,28.1
5994,2019-08-12 16:00:00,22.6,9.9,16.0,62.1999999999999,5.0,297.0,2.9,6.5,9.4,0.1,7.2,27.9
5995,2019-08-12 17:00:00,27.2,10.8,15.0,69.1,4.2,298.0,2.4,9.0,11.4,0.1,16.8,31.5
5996,2019-08-12 18:00:00,26.6,11.3,15.0,67.5,4.2,301.0,1.9,8.8,10.7,0.0,20.6,6.7
5997,2019-08-12 19:00:00,22.1,11.7,14.0,71.5,3.5,301.0,1.5,9.7,11.2,0.0,22.8,11.6
5998,2019-08-12 20:00:00,23.4,11.5,14.0,74.5,3.4,295.0,1.3,6.5,7.8,0.0,21.0,21.7
5999,2019-08-12 21:00:00,16.1,10.1,13.0,79.1,2.8,295.0,0.6,3.9,4.6,0.0,18.0,30.7
6000,2019-08-12 22:00:00,19.0,11.6,13.0,80.9,2.2,293.0,0.9,7.0,7.9,0.05,11.5,33.3
6001,2019-08-12 23:00:00,12.6,6.2,11.0,82.1,2.4,295.0,1.1,7.69999999999999,8.8,0.1,6.3,36.8
6002,2019-08-13 00:00:00,9.9,4.7,11.0,86.1,1.4,260.0,0.6,9.1,9.8,0.2,15.2,31.0
6003,2019-08-13 01:00:00,0.5,4.9,11.0,88.3,1.2,167.0,1.6999999999999997,9.0,10.75,0.2,13.9,20.5
6004,2019-08-13 02:00:00,3.4,3.5,11.0,82.3,2.5,243.0,2.8,8.9,11.7,0.0,23.0,20.4
6005,2019-08-13 03:00:00,5.3,4.2,12.0,80.4,3.9,241.0,2.6,5.2,7.8,0.0,17.7,22.8
6006,2019-08-13 04:00:00,5.0,4.9,12.0,79.8,4.7,240.0,2.4,3.0,5.4,0.0,18.6,25.4
6007,2019-08-13 05:00:00,13.0,5.0,12.0,76.7,4.2,245.0,3.2,6.7,9.9,0.0,23.4,37.4
6008,2019-08-13 06:00:00,6.1,5.5,12.0,77.5,3.5,246.0,5.1,14.3,19.4,0.0,20.0,39.6
6009,2019-08-13 07:00:00,15.2,5.2,12.0,80.6,3.0,247.0,9.6,30.7,40.4,0.1,25.5,35.2
6010,2019-08-13 08:00:00,6.5,5.6,12.0,80.5,3.6,242.0,14.0,33.6,47.6,0.3,22.7,26.0
6011,2019-08-13 09:00:00,7.69999999999999,7.2,13.0,75.4,3.8,240.0,47.0,39.5,86.5,1.4,12.0,20.6
6012,2019-08-13 10:00:00,10.3,6.3,15.0,65.7,4.1,245.0,12.9,19.3,32.2,0.7,20.4,21.8
6013,2019-08-13 11:00:00,21.4,5.8,15.0,64.2,3.8,258.0,9.0,14.0,23.0,0.0,22.9,17.6
6014,2019-08-13 12:00:00,16.9,5.2,15.0,64.9,5.0,242.0,13.4,17.4,30.7999999999999,0.1,26.8,21.9
6015,2019-08-13 13:00:00,11.2,3.9,15.0,62.9,6.2,242.0,12.3,13.2,25.5,0.0,8.0,22.7
6016,2019-08-13 14:00:00,18.3,5.6,15.0,62.6999999999999,6.1,239.0,13.3,14.6,27.9,0.1,36.5,28.6
6017,2019-08-13 15:00:00,13.0,5.9,15.0,57.7,7.1,239.0,10.7,11.5,22.2,0.05,17.8,5.8
6018,2019-08-13 16:00:00,14.7,7.0,15.0,56.1,6.0,243.0,10.4,14.1,24.5,0.0,22.6,7.2
6019,2019-08-13 17:00:00,20.6,7.6,14.0,60.0999999999999,5.2,238.0,9.0,16.5,25.5,0.05,27.2,16.8
6020,2019-08-13 18:00:00,20.5,7.69999999999999,13.0,72.2,4.0,235.0,8.4,19.9,28.3,0.1,26.6,20.6
6021,2019-08-13 19:00:00,9.6,4.9,11.0,78.2,3.6,267.0,4.3,14.3,18.6,0.0,22.1,22.8
6022,2019-08-13 20:00:00,6.8,6.9,11.0,78.9,2.5,256.0,3.9,19.1,23.0,0.1,23.4,21.0
6023,2019-08-13 21:00:00,9.7,7.2,11.0,76.9,2.7,250.0,3.8,15.3999999999999,19.3,0.3,16.1,18.0
6024,2019-08-13 22:00:00,13.5,6.8,12.0,73.2,2.4,251.0,2.3,13.1,15.3999999999999,0.1,19.0,11.5
6025,2019-08-13 23:00:00,12.2,6.4,12.0,71.3,3.2,251.0,1.8,6.3,8.1,0.1,12.6,6.3
6026,2019-08-14 00:00:00,13.1,6.9,12.0,69.2,3.4,248.0,2.0,5.2,7.2,0.1,9.9,15.2
6027,2019-08-14 01:00:00,11.8,6.9,12.0,66.9,4.0,245.0,1.6,2.8,4.5,0.05,0.5,13.9
6028,2019-08-14 02:00:00,16.5,7.1,12.0,65.9,3.9,243.0,1.7,2.8,4.5,0.0,3.4,23.0
6029,2019-08-14 03:00:00,15.9,7.5,12.0,69.2,4.1,245.0,1.7,2.8,4.5,0.2,5.3,17.7
6030,2019-08-14 04:00:00,17.9,7.69999999999999,12.0,70.1,3.8,245.0,2.4,4.4,6.8,0.0,5.0,18.6
6031,2019-08-14 05:00:00,13.0,6.6,13.0,69.1,5.8,238.0,2.5,2.5,5.0,0.1,13.0,23.4
6032,2019-08-14 06:00:00,16.7,6.9,13.0,70.3,5.2,240.0,5.6,9.6,15.2,0.0,6.1,20.0
6033,2019-08-14 07:00:00,17.8,8.6,13.0,62.5,5.2,240.0,12.2,19.0,31.2,0.1,15.2,25.5
6034,2019-08-14 08:00:00,18.2,8.3,13.0,63.1,5.0,242.0,11.9,22.5,34.4,0.1,6.5,22.7
6035,2019-08-14 09:00:00,13.0,7.6,13.0,62.4,5.5,238.0,12.4,21.0,33.4,0.1,7.69999999999999,12.0
6036,2019-08-14 10:00:00,21.2,7.2,14.0,60.5,6.4,237.0,11.4,13.8,25.1,0.1,10.3,20.4
6037,2019-08-14 11:00:00,19.7,6.4,15.0,60.5,6.2,234.0,12.9,13.2,26.1,0.0,21.4,22.9
6038,2019-08-14 12:00:00,15.2,6.7,15.0,60.9,6.1,232.0,15.9,17.3,33.2,0.0,16.9,26.8
6039,2019-08-14 13:00:00,21.3,6.7,15.0,64.2,6.7,234.0,14.2,11.4,25.5,0.2,11.2,8.0
6040,2019-08-14 14:00:00,15.7,5.8,15.0,62.1,6.8,232.0,14.8,13.1,27.9,0.1,18.3,36.5
6041,2019-08-14 15:00:00,18.8,6.9,15.0,62.1999999999999,6.3,233.0,12.4,12.8,25.2,0.0,13.0,17.8
6042,2019-08-14 16:00:00,15.3999999999999,7.0,15.0,61.6999999999999,6.3,236.0,10.1,11.9,22.0,0.0,14.7,22.6
6043,2019-08-14 17:00:00,15.8,5.5,13.0,69.7,5.7,233.0,8.8,13.4,22.2,0.2,20.6,27.2
6044,2019-08-14 18:00:00,14.2,6.1,13.0,68.4,4.3,224.0,12.6,23.2,35.8,0.4,20.5,26.6
6045,2019-08-14 19:00:00,13.8,6.4,13.0,69.9,3.8,220.0,14.8,30.4,45.2,0.2,9.6,22.1
6046,2019-08-14 20:00:00,12.1,6.4,12.0,73.6,3.1,225.0,12.8,30.6,43.4,0.1,6.8,23.4
6047,2019-08-14 21:00:00,12.3,7.1,12.0,74.5,2.6,222.0,11.3,26.8,38.0,0.0,9.7,16.1
6048,2019-08-14 22:00:00,13.2,7.1,12.0,73.9,2.6,212.0,10.7,34.0,44.6,0.7,13.5,19.0
6049,2019-08-14 23:00:00,19.0,8.7,11.0,77.0,1.6,240.0,9.9,39.5,49.4,0.7,12.2,12.6
6050,2019-08-15 00:00:00,13.4,6.8,11.0,72.2,1.8,244.0,4.1,21.0,25.1,0.5666666666666667,13.1,9.9
6051,2019-08-15 01:00:00,2.1,6.2,11.0,73.9,1.7,243.0,5.0,22.95,27.949999999999953,0.4333333333333333,11.8,0.5
6052,2019-08-15 02:00:00,13.2,5.9,11.0,78.8,1.3,200.0,5.9,24.9,30.7999999999999,0.3,16.5,3.4
6053,2019-08-15 03:00:00,10.1,6.8,9.0,85.9,0.6,286.0,2.2,18.3,20.6,0.19999999999999998,15.9,5.3
6054,2019-08-15 04:00:00,9.1,5.9,10.0,87.1,1.0,238.0,12.6,32.4,45.0,0.09999999999999998,17.9,5.0
6055,2019-08-15 05:00:00,5.5,4.9,10.0,85.0,1.0,119.0,10.0,32.4,42.4,0.0,13.0,13.0
6056,2019-08-15 06:00:00,9.1,5.4,9.0,87.8,0.6,256.0,57.8,42.0,99.8,2.2,16.7,6.1
6057,2019-08-15 07:00:00,10.0,7.2,9.0,88.1,0.8,176.0,81.8,52.9,134.7,3.0,17.8,15.2
6058,2019-08-15 08:00:00,11.2,5.7,10.0,88.8,0.6,302.0,108.2,63.9,172.1,2.9,18.2,6.5
6059,2019-08-15 09:00:00,13.0,5.9,10.0,88.2,0.7,147.0,42.8,56.2,99.0,1.2,13.0,7.69999999999999
6060,2019-08-15 10:00:00,7.6,7.0,11.0,85.1,1.5,192.0,35.6,44.3,79.9,0.9,21.2,10.3
6061,2019-08-15 11:00:00,9.144444444444444,5.5,13.0,74.4,3.3,225.0,24.2,29.4,53.6,0.9,19.7,21.4
6062,2019-08-15 12:00:00,10.688888888888888,5.5,13.0,70.1,3.5,224.0,18.3,22.5,40.8,0.8,15.2,16.9
6063,2019-08-15 13:00:00,12.233333333333334,3.3,14.0,63.5,4.1,231.0,17.1,20.6,37.8,0.6,21.3,11.2
6064,2019-08-15 14:00:00,13.777777777777779,3.6,14.0,59.3,5.1,229.0,14.9,16.6,31.5,0.6,15.7,18.3
6065,2019-08-15 15:00:00,15.322222222222223,4.1,14.0,59.2,5.0,235.0,16.0,17.0,32.9,0.8,18.8,13.0
6066,2019-08-15 16:00:00,16.866666666666667,4.7,14.0,59.4999999999999,5.2,234.0,11.6,14.6,26.2,0.2,15.3999999999999,14.7
6067,2019-08-15 17:00:00,18.41111111111111,6.7,13.0,65.9,4.0,231.0,13.3,21.4,34.7,1.0,15.8,20.6
6068,2019-08-15 18:00:00,19.955555555555556,6.1,13.0,66.5,3.0,240.0,12.0,26.3,38.3,0.3,14.2,20.5
6069,2019-08-15 19:00:00,21.5,6.3,13.0,67.8,2.7,230.0,19.7,41.1,60.8,0.6,13.8,9.6
6070,2019-08-15 20:00:00,11.8,4.2,12.0,70.2,2.8,217.0,13.4,35.6,49.0,0.8,12.1,6.8
6071,2019-08-15 21:00:00,2.1,6.6,12.0,74.4,1.8,243.0,8.7,36.3,45.0,0.6,12.3,9.7
6072,2019-08-15 22:00:00,1.65,9.4,11.0,78.3,1.0,216.0,9.6,43.1,52.8,0.6,13.2,13.5
6073,2019-08-15 23:00:00,1.2,16.3,10.0,81.7,0.6,187.0,18.6,48.1,66.7,1.4,19.0,12.2
6074,2019-08-16 00:00:00,1.3,12.9,11.0,76.5,0.8,319.0,8.0,35.3,43.3,1.3,13.4,13.1
6075,2019-08-16 01:00:00,1.7999999999999998,7.8,11.0,71.1,1.0,292.0,0.6,18.0,18.6,0.65,2.1,11.8
6076,2019-08-16 02:00:00,2.3,4.5,11.0,69.6,1.9,230.0,1.9,9.5,11.4,0.0,13.2,16.5
6077,2019-08-16 03:00:00,1.0,5.0,11.0,73.1,0.9,294.0,0.5,11.6,12.1,0.1,10.1,15.9
6078,2019-08-16 04:00:00,0.8666666666666667,5.5,11.0,76.0,0.7,248.0,2.3,16.2,18.5,0.4,9.1,17.9
6079,2019-08-16 05:00:00,0.7333333333333333,4.9,10.0,79.7,0.9,273.0,0.9,18.6,19.5,0.9,5.5,13.0
6080,2019-08-16 06:00:00,0.6,4.7,11.0,75.2,1.1,231.0,22.2,39.1,61.3,1.1,9.1,16.7
6081,2019-08-16 07:00:00,1.9,4.3,10.0,83.5,1.0,294.0,23.0,55.1,78.1,0.8,10.0,17.8
6082,2019-08-16 08:00:00,6.875,3.6,10.0,85.1,0.8,327.0,16.2,54.3,70.6,0.2,11.2,18.2
6083,2019-08-16 09:00:00,11.850000000000001,3.5,11.0,84.0,1.2,300.0,21.2,45.8,67.0,0.4,13.0,13.0
6084,2019-08-16 10:00:00,16.825,3.2,12.0,75.9,2.1,272.0,13.5,26.8,40.3,0.6,7.6,21.2
6085,2019-08-16 11:00:00,21.8,3.3,14.0,63.2,4.4,230.0,19.5,22.9,42.3,1.4,9.144444444444444,19.7
6086,2019-08-16 12:00:00,13.6,3.6,13.0,64.6,4.7,227.0,18.6,21.8,40.4,1.2,10.688888888888888,15.2
6087,2019-08-16 13:00:00,10.3,3.9,14.0,61.3,4.8,233.0,15.3999999999999,21.2,36.6,1.1,12.233333333333334,21.3
6088,2019-08-16 14:00:00,11.7,4.3,14.0,62.3,4.6,233.0,17.9,22.5,40.4,1.1,13.777777777777779,15.7
6089,2019-08-16 15:00:00,13.1,3.7,14.0,56.8,4.1,240.0,14.1,21.1,35.1,1.1,15.322222222222223,18.8
6090,2019-08-16 16:00:00,8.2,3.3,14.0,57.0,5.0,238.0,10.2,14.6,24.8,0.8,16.866666666666667,15.3999999999999
6091,2019-08-16 17:00:00,6.6,3.6,13.0,62.9,3.1,259.0,7.0,15.9,22.9,0.4,18.41111111111111,15.8
6092,2019-08-16 18:00:00,10.9,3.8,13.0,66.6,2.1,258.0,6.1,22.8,28.9,1.0,19.955555555555556,14.2
6093,2019-08-16 19:00:00,8.6,5.7,12.0,72.0,2.0,249.0,6.0,32.0,38.1,0.7,21.5,13.8
6094,2019-08-16 20:00:00,7.69999999999999,6.8,12.0,74.9,1.7,249.0,3.7,28.0,31.8,0.44999999999999996,11.8,12.1
6095,2019-08-16 21:00:00,14.1,9.9,12.0,77.5,1.4,258.0,3.6,29.1,32.8,0.2,2.1,12.3
6096,2019-08-16 22:00:00,17.2,11.2,11.0,81.6,1.0,302.0,4.7,38.0,42.7,0.8,1.65,13.2
6097,2019-08-16 23:00:00,7.0,6.2,11.0,85.3,1.3,288.0,0.9,17.1,18.0,0.9,1.2,19.0
6098,2019-08-17 00:00:00,5.2,7.0,11.0,85.4,1.3,287.0,0.9,13.2,14.1,1.1,1.3,13.4
6099,2019-08-17 01:00:00,1.5,4.6,11.0,85.2,1.2,324.0,0.65,12.5,13.2,1.3,1.7999999999999998,2.1
6100,2019-08-17 02:00:00,11.8,4.6,11.0,85.0,1.0,229.0,0.4,11.8,12.3,0.9,2.3,13.2
6101,2019-08-17 03:00:00,3.4,4.3,10.0,85.3,1.0,223.0,0.0,7.5,7.5,1.0,1.0,10.1
6102,2019-08-17 04:00:00,5.9,4.3,11.0,81.8,1.0,325.0,0.1,22.6,22.7,0.8,0.8666666666666667,9.1
6103,2019-08-17 05:00:00,8.8,4.6,10.0,84.0,0.7,184.0,0.2,10.3,10.0,0.3,0.7333333333333333,5.5
6104,2019-08-17 06:00:00,4.2,3.9,10.0,85.5,0.8,251.0,0.3,15.6,15.9,0.7,0.6,9.1
6105,2019-08-17 07:00:00,4.4,3.7,11.0,80.2,2.2,269.0,0.7,7.6,8.3,1.4,1.9,10.0
6106,2019-08-17 08:00:00,9.2,3.8,11.0,82.0,1.7,294.0,3.4,18.2,21.6,1.4,6.875,11.2
6107,2019-08-17 09:00:00,0.1,3.8,13.0,78.2,2.9,311.0,4.8,14.5,19.3,1.3,11.850000000000001,13.0
6108,2019-08-17 10:00:00,7.8,4.5,14.0,73.1,2.7,303.0,3.5,6.4,9.9,1.0,16.825,7.6
6109,2019-08-17 11:00:00,23.8,4.0,14.0,73.2,2.7,310.0,2.8,4.7,7.5,1.4,21.8,9.144444444444444
6110,2019-08-17 12:00:00,8.2,3.6,15.0,72.7,3.3,305.0,2.4,4.4,6.9,1.1,13.6,10.688888888888888
6111,2019-08-17 13:00:00,6.5,3.9,16.0,67.6,3.8,297.0,2.3,4.0,6.3,1.0,10.3,12.233333333333334
6112,2019-08-17 14:00:00,12.0,4.1,16.0,65.1,3.7,286.0,2.0,2.8,4.8,1.0,11.7,13.777777777777779
6113,2019-08-17 15:00:00,11.0,4.5,16.0,58.9,3.5,275.0,2.0,3.1,5.0,1.2,13.1,15.322222222222223
6114,2019-08-17 16:00:00,14.4,5.7,15.0,66.2,3.6,292.0,1.4,4.7,6.1,1.1,8.2,16.866666666666667
6115,2019-08-17 17:00:00,16.1,6.1,15.0,70.5,3.9,304.0,0.4,3.7,4.1,1.2,6.6,18.41111111111111
6116,2019-08-17 18:00:00,9.4,6.8,15.0,73.7,3.1,307.0,0.4,5.9,6.3,1.2,10.9,19.955555555555556
6117,2019-08-17 19:00:00,16.3,7.3,15.0,74.1,3.5,302.0,0.2,6.1,6.3,1.2,8.6,21.5
6118,2019-08-17 20:00:00,15.2,6.1,13.0,81.0,2.6,260.0,1.3,8.1,9.4,1.0,7.69999999999999,11.8
6119,2019-08-17 21:00:00,7.0,7.3,13.0,82.3,1.4,298.0,0.2,12.7,12.9,1.4,14.1,2.1
6120,2019-08-17 22:00:00,3.8,7.4,12.0,82.6,1.2,298.0,0.4333333333333333,11.1,11.0,1.6,17.2,1.65
6121,2019-08-17 23:00:00,16.2,9.9,12.0,85.9,1.3,173.0,0.6666666666666665,15.3,15.2,1.2,7.0,1.2
6122,2019-08-18 00:00:00,8.8,10.2,12.0,88.2,1.2,237.0,0.8999999999999999,15.3999999999999,15.2,0.3,5.2,1.3
6123,2019-08-18 01:00:00,13.8,8.1,12.0,87.4,1.2,318.0,1.133333333333333,13.2,13.1,0.8499999999999999,1.5,1.7999999999999998
6124,2019-08-18 02:00:00,9.9,7.5,11.0,87.3,1.0,219.0,1.3666666666666665,5.8,5.5,1.4,11.8,2.3
6125,2019-08-18 03:00:00,8.2,7.0,12.0,87.0,0.8,176.0,1.5999999999999996,2.8,2.5,1.8,3.4,1.0
